timestamp,load,vibration_x,vibration_y,q3,servo1_raw,servo3_raw,servo5_raw,servo6_raw,xgyro,yacc,pitch,rollspeed,label
00:52.9,467,3.01E-09,9.21E-05,0.000466658,450,450,450,450,0.001234918,0.001436285,0.001265403,0.000424246,benign
00:53.9,512,3.34E-09,9.33E-05,0.000115085,450,450,450,450,0.00418612,0.005072728,0.000559215,0.003624704,benign
00:55.0,530,3.05E-09,8.93E-05,-0.000201695,450,450,450,450,-0.000222452,-0.003562702,-0.000113403,-0.001616238,benign
00:56.0,529,2.89E-09,8.80E-05,-0.000383035,450,450,450,450,0.001562906,-0.000655997,-0.000572527,0.00273036,benign
00:57.1,526,3.20E-09,9.20E-05,0.000591426,450,450,450,450,-0.000939743,0.004771009,0.001343493,0.00018501,benign
00:58.1,528,3.17E-09,9.49E-05,0.000297127,450,450,450,450,-0.001714281,-0.00150247,0.000646506,0.000525356,benign
00:59.2,531,2.97E-09,9.41E-05,-0.000293614,450,450,450,450,0.002307766,-0.012970653,-0.000464078,0.000261284,benign
01:00.2,530,3.06E-09,9.42E-05,-0.000674544,450,450,450,450,-0.000271487,0.002427753,-0.000996106,0.002721259,benign
01:01.3,527,2.91E-09,9.04E-05,-0.000583851,450,450,450,450,-0.000820032,-0.001347908,-0.000843737,-0.000151315,benign
01:02.3,527,3.14E-09,9.32E-05,-0.001055088,450,450,450,450,0.000352034,0.000821984,-0.001954926,0.00074586,benign
01:03.4,534,2.85E-09,9.15E-05,-0.000864283,450,450,450,450,-0.000216735,0.004021604,-0.001768872,-0.000268176,benign
01:04.4,529,3.34E-09,9.53E-05,-0.000577799,450,450,450,450,0.002893599,-0.006563449,-0.001428449,-0.000985074,benign
01:05.5,532,3.00E-09,8.76E-05,-0.000338026,450,450,450,450,-0.001190531,-0.015960765,-0.000953169,2.66E-05,benign
01:06.5,530,3.13E-09,9.13E-05,-0.000343332,450,450,450,450,-0.001318515,-0.007797328,-0.000966359,-0.000515752,benign
01:07.6,553,2.98E-09,9.01E-05,8.12E-05,450,450,450,450,0.001303022,0.016445021,-2.62E-05,-0.001883743,benign
01:10.7,559,2.98E-09,9.01E-05,0.000615501,529.2666667,534.0666667,766.6666667,766.6666667,-0.001506934,0.002617243,0.000937563,-0.001620623,benign
01:11.8,615,3.31E-09,9.13E-05,0.000425786,661.7857143,667.2142857,750,750,0.00085416,0.012259409,0.000597625,0.000854152,benign
01:12.8,608,1.25E-08,0.000122857,-5.15E-05,785.7142857,783.1666667,750,750,-0.004850837,0.013840962,5.44E-05,-0.004850839,benign
01:13.9,599,1.48E-08,0.000126753,0.000707387,775.1904762,778.3333333,750,750,0.004198983,0.00931714,0.000709644,0.004198965,benign
01:14.9,609,1.78E-08,0.000130826,0.000524172,720.9047619,721.8333333,750,750,-0.007291889,0.023735657,0.000499219,-0.007307632,benign
01:16.0,599,1.54E-08,0.000126616,0.002844547,735.9285714,739.3571429,750,750,0.007643084,0.033030363,0.004798143,0.00764309,benign
01:17.0,599,1.45E-08,0.000128326,0.001147215,742.6190476,745.6666667,750,750,0.009162881,0.018735546,0.001778648,0.008625931,benign
01:18.1,603,1.68E-08,0.000132436,-0.001647699,759.0238095,761.5,750,750,-0.001919941,0.029598614,-0.00309469,-0.000857558,benign
01:19.1,595.5,1.61E-08,0.000130514,-0.001505325,770.2619048,767.6428571,750,750,0.001699287,0.023336359,-0.002787482,0.001699327,benign
01:20.2,599,1.54E-08,0.000125099,-0.000683039,748.9761905,746.2142857,750,750,-0.010139071,0.013739107,-0.001568567,-0.010139053,benign
01:21.2,596,1.88E-08,0.00013828,-0.001557786,748.5952381,744.5952381,750,750,0.0028818,0.007551875,-0.003543366,0.002881811,benign
01:22.3,603,1.37E-08,0.00012099,-0.000912463,746.8333333,746.5952381,750,750,0.004436918,-0.003132684,-0.002073649,0.0044369,benign
01:23.3,601,1.55E-08,0.000121706,8.17E-05,749.3809524,746.7857143,750,750,-0.003220033,0.003753622,0.000629453,-0.003219988,benign
01:24.4,601,1.44E-08,0.000124628,0.001167865,750.952381,751.3333333,750,750,0.003700028,0.021540771,0.002679667,0.003700257,benign
01:25.4,595,1.44E-08,0.000118768,0.000762365,745.9761905,748.0238095,750,750,-0.003523655,0.003600279,0.002237104,-0.003685433,benign
01:26.5,603,1.47E-08,0.000116583,0.00104135,746.7619048,747.0238095,750,750,-0.000195166,0.007765281,0.002295521,-0.000195069,benign
01:27.5,595,1.35E-08,0.000120345,0.000144593,744.6904762,747.7142857,750,750,-0.003466247,-0.002771546,-8.69E-05,-0.003466245,benign
01:28.6,593,1.35E-08,0.000117105,-0.001362951,742.1190476,739.8095238,750,750,-0.00116819,-0.013734642,-0.003131828,-0.001168327,benign
01:29.6,603,1.26E-08,0.000115099,-0.001495125,725.2142857,724.6904762,750,750,-0.00304885,0.021055033,-0.003969959,-0.003049007,benign
01:30.7,601,1.42E-08,0.000118688,0.00251771,731.952381,730.7142857,750,750,0.001280844,0.009330938,0.003951226,0.001483201,benign
01:31.7,601,1.30E-08,0.000116182,0.00261705,740.8095238,739.2142857,750,750,0.003118165,0.014156163,0.004539944,0.003118085,benign
01:32.8,601,1.24E-08,0.000114379,0.001779355,739.6904762,739.8333333,750,750,0.000574404,0.016260129,0.003515112,0.000891006,benign
01:33.8,594,1.35E-08,0.000114801,-0.001517093,742.2142857,741.0714286,750,750,0.005890508,0.022592341,-0.002802463,0.005759981,benign
01:34.9,601,1.65E-08,0.000127887,-0.003859997,741.3571429,740.6904762,750,750,-0.003924789,0.017922335,-0.007656284,-0.004326694,benign
01:35.9,597,1.52E-08,0.000126983,-0.002704553,742.3095238,741.5714286,750,750,-0.002303145,0.022791619,-0.005995691,-0.002177559,benign
01:37.0,605,6.98E-08,0.000183442,-0.041798236,729.1190476,764.0714286,750,750,-0.133424807,0.028117838,-0.094764484,-0.132317951,benign
01:38.0,604,1.92E-07,0.000369122,-0.165989171,780.4285714,740.2380952,750,750,-0.075355246,0.044031449,-0.387344361,-0.075376791,benign
01:39.1,653,1.37E-07,0.000314707,-0.024339629,746.7619048,755.3333333,750,750,-0.169296619,0.076324355,-0.127675227,-0.168958212,benign
01:40.1,655,7.07E-08,0.000211431,0.051855747,748.047619,749.6666667,750,750,0.1340817,0.250373556,0.034919025,0.134911528,benign
01:41.2,653,7.40E-08,0.000225151,0.023177034,746.7857143,747.7619048,750,750,0.209714271,0.39288834,0.064873646,0.210116813,benign
01:42.2,656,5.66E-08,0.000187634,-0.035759224,747.952381,748.6428571,750,750,0.047748291,0.286137472,-0.004406131,0.047749393,benign
01:43.3,653,4.77E-08,0.000178545,-0.068448284,744.175,747.45,750,750,-0.105384779,0.145869083,-0.102111008,-0.106491654,benign
01:44.3,647,4.87E-08,0.000172489,-0.03809459,745.9090909,748.3636364,750,750,-0.093855397,0.097030195,-0.092118823,-0.09417334,benign
01:45.4,650,2.80E-08,0.000147123,-0.010658903,744.8333333,748,750,750,-0.003058027,0.112273854,-0.056870921,-0.002753492,benign
01:46.4,650,2.06E-08,0.000129194,-0.008072331,746.952381,742.7380952,750,750,0.042438884,0.090271015,-0.039353633,0.043551633,benign
01:47.5,653,1.73E-08,0.000122101,-0.009955553,742.4047619,745.1428571,750,750,0.021934912,0.116323522,-0.025604984,0.021935096,benign
01:48.5,608,1.42E-08,0.000115123,-0.00789385,743.4761905,746.3333333,750,750,0.001549581,0.120289485,-0.016441975,0.001549748,benign
01:49.6,602,1.63E-08,0.000122221,-0.009651419,746.0714286,743.0238095,750,750,-0.017305556,0.132424352,-0.02605672,-0.017119089,benign
01:50.6,601,1.54E-08,0.000123948,-0.011427025,742.8571429,744.047619,750,750,0.002417857,0.073061573,-0.032271047,0.002417867,benign
01:51.7,603,1.44E-08,0.000123462,-0.011819041,747.3333333,746.4285714,750,750,0.003860299,0.084532989,-0.031996781,0.003860375,benign
01:52.7,607,1.30E-08,0.000117199,-0.012042114,741.1904762,743.5714286,750,750,-0.001032355,0.116151644,-0.032082939,-0.001032312,benign
01:53.8,602,1.61E-08,0.000123472,-0.01160063,744.047619,745.4285714,750,750,0.003802084,0.068459015,-0.029897317,0.003516115,benign
01:54.8,607,1.35E-08,0.000119286,-0.011288696,747.6190476,745.6904762,750,750,0.001189392,0.070501302,-0.028001294,0.000965156,benign
01:55.9,606,9.87E-09,0.00010801,-0.012398782,745.4285714,746.5952381,750,750,-0.002605191,0.09239091,-0.030478668,-0.002190141,benign
01:56.9,603,1.21E-08,0.00011669,-0.011913036,745.2380952,744.8333333,750,750,-0.012927327,0.124756092,-0.033397218,-0.012740364,benign
01:58.0,606,1.33E-08,0.000118649,-0.010441823,743.7619048,746.6190476,750,750,0.002737739,0.106957207,-0.032719186,0.002737736,benign
01:59.0,604,1.22E-08,0.000120958,-0.01075391,748.047619,747.2619048,750,750,0.003721589,0.117126951,-0.031963875,0.002957197,benign
02:00.1,597,1.26E-08,0.000118377,-0.012630401,742.0238095,746.7142857,750,750,0.001699487,0.089327488,-0.034531807,0.00191878,benign
02:01.1,600.5,1.49E-08,0.000122502,-0.01223165,744.5,745.0714286,750,750,0.002882569,0.078978119,-0.030976081,0.002882547,benign
02:02.2,604,1.50E-08,0.000125118,-0.011042081,746.9761905,743.0714286,750,750,-0.004823897,0.097334018,-0.028175444,-0.004823928,benign
02:03.2,603,1.15E-08,0.000113508,-0.010988313,742.8571429,744.8571429,750,750,-0.004754613,0.100431153,-0.029864831,-0.00475463,benign
02:04.3,605,1.15E-08,0.000111582,-0.010832828,746.5714286,744.3809524,750,750,0.002072031,0.108204154,-0.031138895,0.00207205,benign
02:05.3,603,1.29E-08,0.000115058,-0.011984166,745.0238095,743.9285714,750,750,-0.009368071,0.114597492,-0.03317937,-0.009368124,benign
02:06.4,606,1.11E-08,0.00010997,-0.010860365,743.5238095,742.4285714,750,750,-0.001913215,0.102738945,-0.032832138,-0.00191341,benign
02:07.4,602,1.36E-08,0.000121676,-0.012090544,744.4047619,745.8809524,750,750,0.00914077,0.062910902,-0.033365533,0.009172244,benign
02:08.5,603,1.37E-08,0.000120755,-0.011881213,747.952381,744,750,750,0.004249951,0.045731953,-0.029508132,0.00472233,benign
02:09.5,602,1.35E-08,0.00012396,-0.010408423,742.5952381,743.2619048,750,750,0.004156174,0.022629748,-0.02340986,0.004554356,benign
02:10.6,600,1.21E-08,0.00011548,-0.011408305,743.6190476,745.1666667,750,750,-0.005484492,0.052740743,-0.026231433,-0.005484527,benign
02:11.6,601,1.24E-08,0.000115598,-0.011403027,746.2380952,745.6904762,750,750,-0.002755902,0.071212967,-0.028617186,-0.003035403,benign
02:12.7,604,1.22E-08,0.000121309,-0.011792794,747.0238095,742.5714286,750,750,-0.004722383,0.097417288,-0.031306738,-0.004722357,benign
02:13.7,598,1.31E-08,0.000118031,-0.011586488,742.7142857,745.1428571,750,750,0.008558447,0.097287938,-0.03060986,0.008558519,benign
02:14.8,602,1.30E-08,0.000123957,-0.012379982,743.3571429,744.1904762,750,750,-0.003254448,0.107535029,-0.030456825,-0.003231874,benign
02:15.8,607,1.48E-08,0.000123451,-0.011574644,743.8571429,745.8571429,750,750,-0.002457095,0.133137073,-0.03147321,-0.002457029,benign
02:16.9,602,1.69E-08,0.000128457,-0.012198699,749.8809524,746.9047619,750,750,-0.001686718,0.115309929,-0.033844078,-0.001686682,benign
02:17.9,605,1.47E-08,0.000131965,-0.010849221,746.5238095,742.8809524,750,750,0.007080173,0.081751945,-0.029866104,0.007080216,benign
02:19.0,605,1.27E-08,0.000120045,-0.011905625,745.4285714,745.3095238,750,750,0.001953747,0.064385311,-0.030334376,0.001953773,benign
02:20.0,604,1.36E-08,0.00012737,-0.012458824,744.9047619,747.7142857,750,750,0.004726939,0.078745194,-0.029499329,0.004133752,benign
02:21.1,609,1.43E-08,0.000134456,-0.010981032,748.3095238,739.452381,750,750,-0.005035223,0.123927141,-0.028035455,-0.004799903,benign
02:22.1,611,1.38E-08,0.000122847,-0.012764844,745.047619,740.9047619,750,750,-0.001534759,0.109957922,-0.033384206,-0.001534672,benign
02:23.2,608,1.04E-08,0.000112186,-0.01238318,744.4047619,745.5238095,750,750,-0.000467872,0.088233333,-0.032695015,-0.000430112,benign
02:24.2,605,1.30E-08,0.000126463,-0.011874378,745.1904762,742.5952381,750,750,0.007255191,0.050649492,-0.029336811,0.007255214,benign
02:25.3,611,1.59E-08,0.00013286,-0.010865509,745.2619048,748.547619,750,750,-0.006018459,0.073944533,-0.027893432,-0.006065239,benign
02:26.3,606,1.32E-08,0.000129264,-0.010069376,743.3095238,744.2619048,750,750,0.001247186,0.05080134,-0.025843574,0.001247177,benign
02:27.4,611,1.54E-08,0.000141135,-0.010759135,746.2619048,745.7380952,750,750,-0.008002618,0.088673804,-0.026895227,-0.008002605,benign
02:28.4,606,1.64E-08,0.000136725,-0.012090529,745.1666667,746.3809524,750,750,-0.00122882,0.104209111,-0.031926143,-0.001282673,benign
02:29.5,608,1.52E-08,0.00012598,-0.011832646,745.3809524,744.5714286,750,750,0.001670547,0.134993631,-0.032369089,0.001304584,benign
02:30.5,606,1.30E-08,0.000129149,-0.01155111,744.5,745.6428571,750,750,-0.005494471,0.154844139,-0.033239777,-0.00505594,benign
02:31.6,606,1.39E-08,0.000131381,-0.010952939,748.0952381,743.7142857,750,750,-0.000599046,0.164330091,-0.032998803,0.000355841,benign
02:32.6,606,1.73E-08,0.000140008,-0.010907344,745.9761905,745.0952381,750,750,-0.000922978,0.155981678,-0.034305068,-0.000375505,benign
02:33.7,606,1.30E-08,0.000123397,-0.011290929,742.6666667,745.6428571,750,750,0.003941775,0.120393781,-0.033480642,0.00404594,benign
02:34.7,609,1.18E-08,0.000122059,-0.011917765,747.0714286,744.1190476,750,750,0.004016757,0.109581713,-0.033209885,0.004457694,benign
02:35.8,610,1.39E-08,0.000120395,-0.011095367,747.9761905,744.9761905,750,750,-0.002017878,0.139539974,-0.030481169,-0.001578936,benign
02:36.8,607,1.52E-08,0.000130596,-0.011710521,743.7619048,745.8809524,750,750,-0.007999276,0.14592904,-0.032710833,-0.007999288,benign
02:37.9,603,2.56E-08,0.000143808,-0.00312161,749.8571429,745.3095238,750,750,-0.003505166,0.144533491,-0.015726981,-0.003418385,benign
02:38.9,610,5.27E-08,0.000188956,0.061640363,746.9285714,745.452381,750,750,0.010250517,0.117876562,0.130042821,0.01092822,benign
02:40.0,601,3.06E-08,0.000152564,0.06263307,746.6904762,743.5238095,750,750,0.018043266,0.077273133,0.13971115,0.018460471,benign
02:41.0,628,3.32E-08,0.00016262,0.02623668,744.6190476,746,750,750,-0.000377537,0.092036109,0.061428154,0.000527363,benign
02:42.1,652,2.55E-08,0.000144161,0.002328937,742.9285714,745.8095238,750,750,-0.011065541,0.105296721,0.00550612,-0.011258671,benign
02:43.1,655.5,1.81E-08,0.000128812,0.004202012,746.5952381,743.547619,750,750,-0.006697835,0.101415296,0.004690025,-0.007249774,benign
02:44.2,655,1.61E-08,0.000121184,0.009666517,743.1904762,747.0952381,750,750,-0.002582416,0.109191241,0.014666455,-0.002680294,benign
02:45.2,618,5.87E-08,0.000189461,0.024386567,731.7619048,759.4285714,750,750,-0.159785611,0.091456592,0.028341162,-0.159460841,benign
02:46.3,640,3.13E-07,0.000672943,0.097608913,752.6666667,756.5714286,750,750,0.012074529,0.128766435,-0.008730117,0.011870185,benign
02:47.3,650,3.55E-07,0.000675458,0.021316735,746.7142857,745.4047619,750,750,0.199712024,0.151047016,0.051863207,0.199351748,benign
02:48.4,648,2.41E-07,0.000461701,0.010778871,764.0238095,729.2142857,750,750,0.045282301,0.085828449,0.143912949,0.044597161,benign
02:49.4,655,7.42E-08,0.000210892,-0.005175884,744.4047619,749.3809524,750,750,0.010863916,0.051283243,0.068316544,0.011057105,benign
02:50.5,655,3.71E-08,0.000150924,-0.005811737,745.9047619,747.2380952,750,750,-0.012085536,0.015234189,-0.028886862,-0.012186415,benign
02:51.5,658,2.61E-08,0.000141492,0.002295027,741.952381,746.8809524,750,750,-0.016720219,-0.00152972,-0.040605256,-0.01682257,benign
02:52.6,659,1.04E-07,0.00025812,0.009222557,759.2857143,750.6190476,750,750,-0.011599454,-0.022205178,-0.270926762,-0.01145995,benign
02:53.6,656,8.78E-08,0.000248369,0.017700068,748.6904762,750.452381,750,750,-0.030651926,0.016943955,-0.229457923,-0.030653114,benign
02:54.7,656,5.41E-08,0.000191,0.029725628,747.0238095,747.3095238,750,750,-0.002235803,0.097476847,-0.018013884,-0.002939551,benign
02:55.7,653,2.46E-08,0.000136918,0.014983285,745.1904762,744.9761905,750,750,0.038734242,0.142307919,0.034228302,0.03867763,benign
02:56.8,652,1.95E-08,0.000127858,-0.004216367,743.8333333,745.7857143,750,750,0.036118382,0.137293088,0.014106973,0.035636881,benign
02:57.8,656,2.09E-08,0.000128007,-0.013670755,744.2857143,741.1666667,750,750,0.004591746,0.102338474,-0.03665937,0.004208015,benign
02:58.9,625,1.64E-08,0.000126437,-0.004981834,747.2380952,741.2142857,750,750,-0.022901128,0.089864152,-0.058984015,-0.023064973,benign
02:59.9,602,1.62E-08,0.000121286,0.005508531,747.2619048,746.5,750,750,-0.011323192,0.088106384,-0.051803152,-0.011323145,benign
03:01.0,600,1.69E-08,0.000121792,0.012015253,745.952381,744.0952381,750,750,-0.013010267,0.100744272,-0.03599925,-0.01292243,benign
03:02.0,603,1.40E-08,0.000119265,0.011643852,741.9761905,745.8571429,750,750,0.010074078,0.127209896,-0.02400815,0.010073966,benign
03:03.1,605,1.50E-08,0.000120145,0.008555077,745.5952381,742.547619,750,750,0.004973111,0.140605999,-0.019768514,0.005609276,benign
03:04.1,605.5,1.48E-08,0.000124709,0.003869412,742.7619048,743.3571429,750,750,0.008083204,0.124876578,-0.022265613,0.00814874,benign
03:05.2,603,1.44E-08,0.000118456,0.003113158,742.8809524,746.2142857,750,750,0.001473294,0.13547241,-0.02395326,0.001706957,benign
03:06.2,605,1.59E-08,0.000128198,0.004012269,743.5952381,744.5,750,750,-0.009539718,0.099300407,-0.030499017,-0.010187007,benign
03:07.3,601,1.68E-08,0.000122523,0.005626665,745.7857143,744.7380952,750,750,0.000332051,0.10238254,-0.02951145,0.000818085,benign
03:08.3,607,1.27E-08,0.000113492,0.007718044,748.4047619,748.2380952,750,750,0.004956166,0.091783812,-0.028285231,0.004956122,benign
03:09.4,601,1.36E-08,0.000118269,0.005584595,744.7857143,742.1904762,750,750,0.003467988,0.079163217,-0.02851072,0.002958532,benign
03:10.4,606,1.58E-08,0.00012435,0.005025385,746.3571429,743.0238095,750,750,0.000638766,0.09326894,-0.033225501,0.000584723,benign
03:11.5,602,1.41E-08,0.000117989,0.004141371,746.3571429,742.6666667,750,750,-0.001919916,0.123871744,-0.026358381,-0.001911957,benign
03:12.5,598,1.15E-08,0.000113242,0.006915446,747.1190476,742.3571429,750,750,-0.00433409,0.141891722,-0.01821187,-0.004334037,benign
03:13.6,598,1.22E-08,0.000120088,0.007505286,741.5952381,743.7380952,750,750,-0.004598811,0.157011699,-0.017691791,-0.004598762,benign
03:14.6,606,1.30E-08,0.000121563,0.007868409,743.5714286,745.6190476,750,750,0.007965018,0.126490392,-0.01937614,0.007965052,benign
03:15.7,600,1.23E-08,0.000112239,0.005395033,744.5952381,744.6428571,750,750,0.001875005,0.107950803,-0.029324782,0.001875065,benign
03:16.7,610,1.44E-08,0.000128951,0.004241318,750.1428571,747.6190476,750,750,0.001774548,0.110776738,-0.03590713,0.001774583,benign
03:17.8,607,1.43E-08,0.00012528,0.005864498,746.047619,748.1904762,750,750,-0.004544194,0.107456761,-0.033682648,-0.004070812,benign
03:18.8,601,1.38E-08,0.000118702,0.009257881,744.2142857,745.0952381,750,750,-0.006079958,0.127053775,-0.029014434,-0.006372694,benign
03:19.9,608,1.33E-08,0.000114756,0.009824951,745.9047619,744.1666667,750,750,-0.002904139,0.10104096,-0.028433436,-0.0029043,benign
03:20.9,608,9.60E-08,0.000275725,0.062996506,751.1428571,744.5,750,750,-0.124731003,0.083375341,-0.042017975,-0.124647988,benign
03:22.0,635,6.58E-08,0.000205269,0.036711192,745.4047619,744.7142857,750,750,0.118971194,0.099699146,-0.03707674,0.118536365,benign
03:23.0,653,3.05E-08,0.000143115,-0.006276193,745.8095238,746.6190476,750,750,0.04087101,0.134727038,-0.017513423,0.041162748,benign
03:24.1,649,1.93E-08,0.000131201,-0.011807069,743.8095238,745.6190476,750,750,-0.005126934,0.112515548,-0.026563117,-0.005471377,benign
03:25.1,619,1.60E-08,0.000119736,0.000919277,744.7857143,746.0714286,750,750,-0.02797939,0.097411196,-0.04593783,-0.028789491,benign
03:26.2,598,1.36E-08,0.000114027,0.013542451,744.1428571,749.3095238,750,750,-0.017462795,0.113711544,-0.043326729,-0.017462843,benign
03:27.2,596,1.21E-08,0.000114979,0.017662858,743.5,745.8571429,750,750,0.000415351,0.144293674,-0.037631882,0.000132037,benign
03:28.3,601,1.42E-08,0.000126325,0.015051614,744.3809524,744.952381,750,750,0.00199422,0.16549179,-0.027860361,0.001994098,benign
03:29.3,602,1.27E-08,0.000114484,0.00929025,746.3571429,744.0238095,750,750,0.013826466,0.136406327,-0.023597523,0.014159256,benign
03:30.4,605,1.19E-08,0.000110126,0.004658959,746.6666667,744.5952381,750,750,8.46E-05,0.128506195,-0.026439466,8.46E-05,benign
03:31.4,604,1.17E-08,0.000111872,0.00470316,747.8095238,741.0714286,750,750,-0.003864468,0.129778683,-0.031470511,-0.003686382,benign
03:32.5,601,1.27E-08,0.000116594,0.007954365,743.7380952,744.3333333,750,750,-0.006320742,0.157017015,-0.031951978,-0.006357345,benign
03:33.5,608,1.39E-08,0.000132977,0.010421118,741.9761905,743.2380952,750,750,-0.005244862,0.15145241,-0.028539298,-0.005330039,benign
03:34.6,604,1.27E-08,0.000123378,0.010657568,742.7380952,743.6190476,750,750,0.003482256,0.141260246,-0.027337743,0.003482218,benign
03:35.6,603,1.22E-08,0.000123122,0.008755055,745.2380952,747.4761905,750,750,0.003702334,0.138757686,-0.028741408,0.003008954,benign
03:36.7,601,1.65E-08,0.000131179,0.00723128,742.6428571,743.8809524,750,750,-0.001208057,0.153019665,-0.022994584,-0.001208034,benign
03:37.7,596,1.32E-08,0.000116963,0.00832992,745.2619048,744.3095238,750,750,-0.006003643,0.141866839,-0.023351407,-0.006457357,benign
03:38.8,601,1.24E-08,0.000113319,0.009017555,743.3333333,746.7857143,750,750,0.008910499,0.09595899,-0.031244191,0.00891048,benign
03:39.8,601,1.19E-08,0.000114524,0.006145548,743.2380952,744.3571429,750,750,0.001818991,0.092911862,-0.036448542,0.001661108,benign
03:40.9,602,1.28E-08,0.000120888,0.006312565,744.5714286,742.3809524,750,750,-0.000969256,0.117771783,-0.03030389,-0.00110647,benign
03:41.9,604,1.34E-08,0.000121642,0.008846684,747.5714286,743,750,750,0.001178718,0.118651247,-0.0301396,0.001660303,benign
03:43.0,603,1.52E-08,0.000126639,0.007737176,748.047619,746.3809524,750,750,-0.003528391,0.120070499,-0.032102592,-0.004199755,benign
03:44.0,597,1.51E-08,0.000130201,0.008530756,745.3809524,750.4285714,750,750,0.00291808,0.113499875,-0.030881047,0.002918103,benign
03:45.1,603,4.25E-08,0.000158966,0.003816387,744.047619,748.6904762,750,750,0.009201575,0.102994324,0.03185759,0.009237556,benign
03:46.1,605,3.28E-08,0.000144333,-0.009502046,748.7142857,744.547619,750,750,0.011192005,0.113599555,0.149577219,0.010939605,benign
03:47.2,643,2.77E-08,0.000143266,-0.016571238,747.2142857,748.9047619,750,750,0.026688802,0.085760092,0.117221429,0.026792277,benign
03:48.2,658,3.50E-08,0.000171705,-0.01644416,743.9047619,747.0238095,750,750,-0.008563917,0.079060429,0.034252858,-0.007782794,benign
03:49.3,660,2.44E-08,0.000144898,-0.001500859,746.5,745.3571429,750,750,-0.036306626,0.077810748,-0.006272383,-0.034783535,benign
03:50.3,656,3.38E-08,0.000163359,0.015837257,745.6666667,745.5952381,750,750,-0.027886949,0.082307679,-0.002996774,-0.027320313,benign
03:51.4,655,4.26E-08,0.000184537,0.021807119,743.3333333,745.5,750,750,4.54E-05,0.075925707,0.010238976,-0.000490233,benign
03:52.4,614,1.09E-07,0.000361548,0.027183928,732.952381,763.0952381,750,750,-0.110782309,0.075956323,0.070582275,-0.110571186,benign
03:53.5,647,3.17E-07,0.000831994,0.077857326,754.7857143,751.7380952,750,750,0.133453234,0.221058325,0.095854439,0.132794853,benign
03:54.5,656,3.90E-07,0.000882782,-0.022247021,746.8571429,745.5238095,750,750,0.211369487,0.240458967,0.058115337,0.210844999,benign
03:55.6,652,3.50E-07,0.000862756,-0.070139535,754.5714286,736.2380952,750,750,0.075283039,0.118757967,0.140903576,0.074710563,benign
03:56.6,655,1.75E-07,0.000544061,-0.035719825,753.3571429,738.8333333,750,750,0.092868954,0.040487406,0.071364502,0.092666014,benign
03:57.7,661,1.64E-07,0.000638124,0.173870165,766.6904762,765.2142857,750,750,-0.037377278,-0.020744282,-0.350946773,-0.036440063,benign
03:58.7,658,9.84E-08,0.000381314,0.096826076,754.0952381,747.0714286,750,750,-0.132747504,-0.033421662,-0.19412538,-0.133128528,benign
03:59.8,655,5.19E-08,0.000223638,0.038480419,748.6666667,746.1428571,750,750,-0.029617457,-0.018062191,-0.076886948,-0.0295535,benign
04:00.8,655,3.30E-08,0.000171765,0.005752218,745.2619048,744.6904762,750,750,0.074593866,0.098684298,-0.011499593,0.075252333,benign
04:01.9,657,3.12E-08,0.000159363,-0.002459971,745.5952381,744.5,750,750,0.074071804,0.065019715,0.004916886,0.074213809,benign
04:02.9,655,2.55E-08,0.000155627,0.011806669,743.7857143,744.6428571,750,750,0.019096051,0.02718634,-0.023695941,0.019623854,benign
04:04.0,658,2.24E-08,0.00015175,0.030009902,740.0952381,744.6904762,750,750,-0.03445307,0.00373429,-0.060117403,-0.034452042,benign
04:05.0,630,1.83E-08,0.000134664,0.037128454,745.6666667,748.4761905,750,750,-0.033377164,-0.001148585,-0.074289091,-0.033871185,benign
04:06.1,606,1.59E-08,0.000130863,0.031213247,744.547619,747.0714286,750,750,-0.011496948,-0.020544528,-0.062437641,-0.012237452,benign
04:07.1,613.5,1.65E-08,0.000132176,0.02338217,745.7380952,747.952381,750,750,-0.007145895,0.048928269,-0.046795177,-0.007237083,benign
04:08.2,610,1.59E-08,0.000125705,0.014887011,742.3333333,742.5,750,750,0.011342587,0.046892258,-0.029807204,0.011350358,benign
04:09.2,608,1.58E-08,0.00013352,0.0153667,744.9047619,742.0714286,750,750,0.017760305,0.026493164,-0.030740126,0.018180337,benign
04:10.3,600,1.62E-08,0.000134887,0.020173784,746.6428571,744.0714286,750,750,0.001043712,0.022511936,-0.040347899,0.001043667,benign
04:11.3,601,1.29E-08,0.000119961,0.023397298,745.6190476,746.1190476,750,750,-0.004974871,0.02124094,-0.04679933,-0.004974921,benign
04:12.4,599,1.32E-08,0.000122393,0.025380421,743.3571429,746.0238095,750,750,-0.006057374,0.02740791,-0.050768035,-0.004822699,benign
04:13.4,606,1.55E-08,0.000129507,0.025475878,744.8095238,747.7142857,750,750,-0.002776907,0.004894888,-0.050962299,-0.002554823,benign
04:14.5,603,1.59E-08,0.000129947,0.025215701,744.9761905,745.7857143,750,750,-0.002792475,0.008594034,-0.050434679,-0.002985078,benign
04:15.5,604,1.62E-08,0.000127592,0.021403034,745.0714286,742.6904762,750,750,0.005150458,0.041307419,-0.042887642,0.003449589,benign
04:16.6,602,1.37E-08,0.000115193,0.017309163,742.9761905,746.2380952,750,750,0.001616896,0.058765988,-0.034703586,0.002075849,benign
04:17.6,605,1.32E-08,0.00011444,0.016952788,744.7380952,744.1904762,750,750,0.002346313,0.054175093,-0.033908209,0.00262437,benign
